file,category,super_category,target,transcription,processed,is_hallucination,is_looping,boh_matches,char_count,word_count
3-143562-A-47.wav,airplane,exterior,47,I,I,True,False,[],1,1
3-143929-A-10.wav,rain,natural,10,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-143933-A-38.wav,clock_tick,interior,38,Thank you.,,True,False,"['thank you', 'you']",10,2
3-144028-A-0.wav,dog,animals,0,,,False,False,[],0,0
3-144106-A-32.wav,keyboard_typing,interior,32,,,False,False,[],0,0
3-144120-A-32.wav,keyboard_typing,interior,32,Thank you for watching.,,True,False,"['thank you', 'thank you for watching', 'you']",23,4
3-144128-A-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
3-144128-B-23.wav,breathing,human_non_speech,23,I don't know.,I don't know.,True,False,[],13,3
3-144253-A-29.wav,drinking_sipping,human_non_speech,29,,,False,False,[],0,0
3-144259-A-29.wav,drinking_sipping,human_non_speech,29,,,False,False,[],0,0
3-144510-A-30.wav,door_knock,interior,30,,,False,False,[],0,0
3-144692-A-21.wav,sneezing,human_non_speech,21,And this is it. And this is it.,And this is it. And this is it.,True,False,[],31,8
3-144827-A-11.wav,sea_waves,natural,11,Thank you.,,True,False,"['thank you', 'you']",10,2
3-144827-B-11.wav,sea_waves,natural,11,Thank you.,,True,False,"['thank you', 'you']",10,2
3-144891-A-19.wav,thunderstorm,natural,19,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-144891-B-19.wav,thunderstorm,natural,19,BOOM!,BOOM!,True,False,[],5,1
3-145382-A-1.wav,rooster,animals,1,ответ,ответ,True,False,[],5,1
3-145387-A-29.wav,drinking_sipping,human_non_speech,29,Thank you for watching!,,True,False,"['thank you', 'thank you for watching', 'you']",23,4
3-145487-A-24.wav,coughing,human_non_speech,24,Oh,Oh,True,False,[],2,1
3-145577-A-43.wav,car_horn,exterior,43,,,False,False,[],0,0
3-145719-A-17.wav,pouring_water,natural,17,Thank you.,,True,False,"['thank you', 'you']",10,2
3-145774-A-12.wav,crackling_fire,natural,12,,,False,False,[],0,0
3-146033-A-13.wav,crickets,natural,13,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-146186-A-44.wav,engine,exterior,44,.,.,True,False,[],1,1
3-146697-A-43.wav,car_horn,exterior,43,Thank you.,,True,False,"['thank you', 'you']",10,2
3-146873-A-24.wav,coughing,human_non_speech,24,"Cough, cough, cough.","Cough, cough, cough.",True,False,[],20,3
3-146964-A-5.wav,cat,animals,5,,,False,False,[],0,0
3-146965-A-5.wav,cat,animals,5,Wahoo!,Wahoo!,True,False,[],6,1
3-146972-A-5.wav,cat,animals,5,,,False,False,[],0,0
3-147342-A-34.wav,can_opening,interior,34,,,False,False,[],0,0
3-147343-A-34.wav,can_opening,interior,34,Thank you.,,True,False,"['thank you', 'you']",10,2
3-147965-A-12.wav,crackling_fire,natural,12,Thank you.,,True,False,"['thank you', 'you']",10,2
3-148297-A-37.wav,clock_alarm,interior,37,Beeping Beeping Beeping Beeping Beeping,Beeping,True,True,[],39,5
3-148330-A-21.wav,sneezing,human_non_speech,21,,,False,False,[],0,0
3-148932-A-34.wav,can_opening,interior,34,Thank you.,,True,False,"['thank you', 'you']",10,2
3-149042-A-24.wav,coughing,human_non_speech,24,Ahem.,Ahem.,True,False,[],5,1
3-149189-A-1.wav,rooster,animals,1,Ah-ha-ha!,Ah-ha-ha!,True,False,[],9,1
3-149448-A-17.wav,pouring_water,natural,17,,,False,False,[],0,0
3-149465-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
3-150231-A-21.wav,sneezing,human_non_speech,21,,,False,False,[],0,0
3-150363-A-38.wav,clock_tick,interior,38,,,False,False,[],0,0
3-150979-A-40.wav,helicopter,exterior,40,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-150979-B-40.wav,helicopter,exterior,40,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-150979-C-40.wav,helicopter,exterior,40,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-151080-A-20.wav,crying_baby,human_non_speech,20,,,False,False,[],0,0
3-151081-A-20.wav,crying_baby,human_non_speech,20,,,False,False,[],0,0
3-151081-B-20.wav,crying_baby,human_non_speech,20,,,False,False,[],0,0
3-151089-A-30.wav,door_knock,interior,30,Thank you.,,True,False,"['thank you', 'you']",10,2
3-151206-A-23.wav,breathing,human_non_speech,23,Sigh.,Sigh.,True,False,[],5,1
3-151212-A-24.wav,coughing,human_non_speech,24,"Cough, cough, cough.","Cough, cough, cough.",True,False,[],20,3
3-151213-A-24.wav,coughing,human_non_speech,24,"Cough, cough!","Cough, cough!",True,False,[],13,2
3-151255-A-28.wav,snoring,human_non_speech,28,,,False,False,[],0,0
3-151269-A-35.wav,washing_machine,interior,35,Thank you.,,True,False,"['thank you', 'you']",10,2
3-151273-A-35.wav,washing_machine,interior,35,Thank you.,,True,False,"['thank you', 'you']",10,2
3-151557-A-28.wav,snoring,human_non_speech,28,ata,ata,True,False,[],3,1
3-151557-B-28.wav,snoring,human_non_speech,28,Come on.,Come on.,True,False,[],8,2
3-152007-A-20.wav,crying_baby,human_non_speech,20,,,False,False,[],0,0
3-152007-B-20.wav,crying_baby,human_non_speech,20,HEEEEEEEEEEE HEEEEEEEEE HEEEEEEEEEEE,HEEEEEEEEEEE HEEEEEEEEE HEEEEEEEEEEE,True,False,[],36,3
3-152007-C-20.wav,crying_baby,human_non_speech,20,Hmm. Hmm.,Hmm. Hmm.,True,False,[],9,2
3-152007-D-20.wav,crying_baby,human_non_speech,20,H recipe,H recipe,True,False,[],8,2
3-152007-E-20.wav,crying_baby,human_non_speech,20,I love you.,I love .,True,False,['you'],11,3
3-152020-A-36.wav,vacuum_cleaner,interior,36,,,False,False,[],0,0
3-152020-B-36.wav,vacuum_cleaner,interior,36,,,False,False,[],0,0
3-152020-C-36.wav,vacuum_cleaner,interior,36,,,False,False,[],0,0
3-152039-A-3.wav,cow,animals,3,No!,No!,True,False,[],3,1
3-152039-B-3.wav,cow,animals,3,.,.,True,False,[],1,1
3-152594-A-30.wav,door_knock,interior,30,Thank you.,,True,False,"['thank you', 'you']",10,2
3-152912-A-26.wav,laughing,human_non_speech,26,,,False,False,[],0,0
3-152997-A-26.wav,laughing,human_non_speech,26,Um...,Um...,True,False,[],5,1
3-153057-A-43.wav,car_horn,exterior,43,you,,True,False,['you'],3,1
3-153444-A-32.wav,keyboard_typing,interior,32,Thank you.,,True,False,"['thank you', 'you']",10,2
3-154378-A-30.wav,door_knock,interior,30,Oh,Oh,True,False,[],2,1
3-154439-A-17.wav,pouring_water,natural,17,,,False,False,[],0,0
3-154758-A-44.wav,engine,exterior,44,Thank you.,,True,False,"['thank you', 'you']",10,2
3-154781-A-32.wav,keyboard_typing,interior,32,I'm going to go ahead and do that.,I'm going to go ahead and do that.,True,False,[],34,8
3-154926-A-40.wav,helicopter,exterior,40,Thank you.,,True,False,"['thank you', 'you']",10,2
3-154926-B-40.wav,helicopter,exterior,40,Transcription by ESO. Translation by —,Transcription by E. Translation by —,True,False,['so'],38,6
3-154957-A-1.wav,rooster,animals,1,,,False,False,[],0,0
3-155130-A-43.wav,car_horn,exterior,43,Beep.,Beep.,True,False,[],5,1
3-155234-A-43.wav,car_horn,exterior,43,,,False,False,[],0,0
3-155312-A-0.wav,dog,animals,0,WOM WOM WOM WOM! WOM WOM WOM WOM!,WOM WOM! WOM WOM!,True,True,[],33,8
3-155556-A-31.wav,mouse_click,interior,31,Thank you.,,True,False,"['thank you', 'you']",10,2
3-155568-A-32.wav,keyboard_typing,interior,32,Thank you.,,True,False,"['thank you', 'you']",10,2
3-155570-A-32.wav,keyboard_typing,interior,32,I'm sorry.,I'm rry.,True,False,['so'],10,2
3-155577-A-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
3-155578-A-14.wav,chirping_birds,natural,14,Oh my God!,Oh my God!,True,False,[],10,3
3-155579-A-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
3-155583-A-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
3-155584-A-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
3-155642-A-11.wav,sea_waves,natural,11,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-155642-B-11.wav,sea_waves,natural,11,Thank you.,,True,False,"['thank you', 'you']",10,2
3-155659-A-34.wav,can_opening,interior,34,Bye.,Bye.,True,False,[],4,1
3-155766-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
3-156391-A-35.wav,washing_machine,interior,35,Thank you.,,True,False,"['thank you', 'you']",10,2
3-156393-A-35.wav,washing_machine,interior,35,Thank you.,,True,False,"['thank you', 'you']",10,2
3-156558-A-21.wav,sneezing,human_non_speech,21,,,False,False,[],0,0
3-156581-A-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
3-156581-B-14.wav,chirping_birds,natural,14,,,False,False,[],0,0
3-156907-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
3-157149-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
3-157187-A-12.wav,crackling_fire,natural,12,Thank you for watching!,,True,False,"['thank you', 'thank you for watching', 'you']",23,4
3-157487-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
3-157492-A-45.wav,train,exterior,45,Thank you.,,True,False,"['thank you', 'you']",10,2
3-157615-A-10.wav,rain,natural,10,Thank you.,,True,False,"['thank you', 'you']",10,2
3-157695-A-0.wav,dog,animals,0,,,False,False,[],0,0
3-158056-A-31.wav,mouse_click,interior,31,Thank you.,,True,False,"['thank you', 'you']",10,2
3-158056-B-31.wav,mouse_click,interior,31,Thank you.,,True,False,"['thank you', 'you']",10,2
3-158476-A-12.wav,crackling_fire,natural,12,,,False,False,[],0,0
3-159346-A-36.wav,vacuum_cleaner,interior,36,Thank you.,,True,False,"['thank you', 'you']",10,2
3-159346-B-36.wav,vacuum_cleaner,interior,36,,,False,False,[],0,0
3-159347-A-36.wav,vacuum_cleaner,interior,36,,,False,False,[],0,0
3-159347-B-36.wav,vacuum_cleaner,interior,36,,,False,False,[],0,0
3-159348-A-36.wav,vacuum_cleaner,interior,36,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-159445-A-45.wav,train,exterior,45,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-159445-B-45.wav,train,exterior,45,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-160119-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
3-160993-A-3.wav,cow,animals,3,Tamb kort,Tamb kort,True,False,[],9,2
3-161010-A-43.wav,car_horn,exterior,43,.,.,True,False,[],1,1
3-161500-A-17.wav,pouring_water,natural,17,Thank you.,,True,False,"['thank you', 'you']",10,2
3-162786-A-13.wav,crickets,natural,13,,,False,False,[],0,0
3-163288-A-1.wav,rooster,animals,1,,,False,False,[],0,0
3-163459-A-0.wav,dog,animals,0,,,False,False,[],0,0
3-163607-A-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
3-163607-B-13.wav,crickets,natural,13,Thank you.,,True,False,"['thank you', 'you']",10,2
3-163727-A-3.wav,cow,animals,3,NOOOOOOOOOOOOOOOOO!,NOOOOOOOOOOOOOOOOO!,True,False,[],19,1
3-164120-A-11.wav,sea_waves,natural,11,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-164216-A-6.wav,hen,animals,6,,,False,False,[],0,0
3-164216-B-6.wav,hen,animals,6,Oh,Oh,True,False,[],2,1
3-164216-C-6.wav,hen,animals,6,,,False,False,[],0,0
3-164592-A-15.wav,water_drops,natural,15,,,False,False,[],0,0
3-164593-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
3-164594-A-15.wav,water_drops,natural,15,,,False,False,[],0,0
3-164595-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
3-164630-A-11.wav,sea_waves,natural,11,Thank you.,,True,False,"['thank you', 'you']",10,2
3-164688-A-38.wav,clock_tick,interior,38,Thank you.,,True,False,"['thank you', 'you']",10,2
3-165856-A-41.wav,chainsaw,exterior,41,Oh,Oh,True,False,[],2,1
3-166125-A-23.wav,breathing,human_non_speech,23,I'm sorry.,I'm rry.,True,False,['so'],10,2
3-166125-B-23.wav,breathing,human_non_speech,23,,,False,False,[],0,0
3-166324-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
3-166326-A-15.wav,water_drops,natural,15,Thank you.,,True,False,"['thank you', 'you']",10,2
3-166422-A-11.wav,sea_waves,natural,11,.,.,True,False,[],1,1
3-166546-A-34.wav,can_opening,interior,34,,,False,False,[],0,0
3-166546-B-34.wav,can_opening,interior,34,Thank you.,,True,False,"['thank you', 'you']",10,2
3-167096-A-31.wav,mouse_click,interior,31,All right.,All right.,True,False,[],10,2
3-169907-A-29.wav,drinking_sipping,human_non_speech,29,I can't keep my mouth with<|ja|>기,I can't keep my mouth with<|ja|>기,True,False,[],33,6
3-170002-A-34.wav,can_opening,interior,34,I'll see you guys next time.,I'll see guys next time.,True,False,['you'],28,6
3-170015-A-0.wav,dog,animals,0,,,False,False,[],0,0
3-170312-A-31.wav,mouse_click,interior,31,Thank you.,,True,False,"['thank you', 'you']",10,2
3-170377-A-38.wav,clock_tick,interior,38,you,,True,False,['you'],3,1
3-170383-A-38.wav,clock_tick,interior,38,Thank you.,,True,False,"['thank you', 'you']",10,2
3-170574-A-30.wav,door_knock,interior,30,Thank you.,,True,False,"['thank you', 'you']",10,2
3-170851-A-31.wav,mouse_click,interior,31,,,False,False,[],0,0
3-171012-A-38.wav,clock_tick,interior,38,I'm going to go ahead and do that.,I'm going to go ahead and do that.,True,False,[],34,8
3-171041-A-38.wav,clock_tick,interior,38,Thank you.,,True,False,"['thank you', 'you']",10,2
3-171281-A-6.wav,hen,animals,6,,,False,False,[],0,0
3-171937-A-34.wav,can_opening,interior,34,,,False,False,[],0,0
3-172179-A-31.wav,mouse_click,interior,31,Thank you.,,True,False,"['thank you', 'you']",10,2
3-172881-A-48.wav,fireworks,exterior,48,,,False,False,[],0,0
3-172922-A-48.wav,fireworks,exterior,48,you,,True,False,['you'],3,1
3-174840-A-43.wav,car_horn,exterior,43,Thank you.,,True,False,"['thank you', 'you']",10,2
3-174866-A-29.wav,drinking_sipping,human_non_speech,29,Thank you.,,True,False,"['thank you', 'you']",10,2
3-177082-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
3-177083-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
3-178096-A-6.wav,hen,animals,6,,,False,False,[],0,0
3-180147-A-30.wav,door_knock,interior,30,I'm sorry.,I'm rry.,True,False,['so'],10,2
3-180256-A-0.wav,dog,animals,0,AAAAAAAAHHHHH! AAAAAAAAHHHH! AAAAAAAAHHHH!,AAAAAAAAHHHHH! AAAAAAAAHHHH! AAAAAAAAHHHH!,True,False,[],42,3
3-180977-A-0.wav,dog,animals,0,Ibis Ibis Ibis Ibis Ibis,Ibis,True,True,[],24,5
3-181132-A-14.wav,chirping_birds,natural,14,Thank you.,,True,False,"['thank you', 'you']",10,2
3-181278-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
3-182023-A-30.wav,door_knock,interior,30,Thank you.,,True,False,"['thank you', 'you']",10,2
3-182025-A-30.wav,door_knock,interior,30,Thank you.,,True,False,"['thank you', 'you']",10,2
3-182710-A-35.wav,washing_machine,interior,35,,,False,False,[],0,0
3-182710-B-35.wav,washing_machine,interior,35,,,False,False,[],0,0
3-185313-A-31.wav,mouse_click,interior,31,Thank you.,,True,False,"['thank you', 'you']",10,2
3-185456-A-29.wav,drinking_sipping,human_non_speech,29,일 מども,일 מども,True,False,[],5,2
3-187549-A-6.wav,hen,animals,6,,,False,False,[],0,0
3-187549-B-6.wav,hen,animals,6,HO HO HO HO heads up sick,HO heads up sick,True,True,[],25,7
3-187710-A-11.wav,sea_waves,natural,11,Thank you.,,True,False,"['thank you', 'you']",10,2
3-188390-A-6.wav,hen,animals,6,Ha ha ha ha ha ha ha ha!,Ha ha ha!,True,True,[],24,8
3-188726-A-35.wav,washing_machine,interior,35,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-193767-A-47.wav,airplane,exterior,47,Thank you.,,True,False,"['thank you', 'you']",10,2
3-197408-A-8.wav,sheep,animals,8,,,False,False,[],0,0
3-197408-B-8.wav,sheep,animals,8,Ha ha ha ha ha ha ha ha ha ha!,Ha ha ha!,True,True,[],30,10
3-197408-C-8.wav,sheep,animals,8,B'ag Exactly,B'ag Exactly,True,False,[],12,2
3-197435-A-22.wav,clapping,human_non_speech,22,Thank you.,,True,False,"['thank you', 'you']",10,2
3-197435-B-22.wav,clapping,human_non_speech,22,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-203371-A-39.wav,glass_breaking,interior,39,BOOM!,BOOM!,True,False,[],5,1
3-203373-A-39.wav,glass_breaking,interior,39,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-203374-A-39.wav,glass_breaking,interior,39,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-203375-A-39.wav,glass_breaking,interior,39,,,False,False,[],0,0
3-203377-A-39.wav,glass_breaking,interior,39,You,,True,False,['you'],3,1
3-20861-A-8.wav,sheep,animals,8,AAAAA toute la yesterday,AAAAA toute la yesterday,True,False,[],24,4
3-208820-A-49.wav,hand_saw,exterior,49,Thank you.,,True,False,"['thank you', 'you']",10,2
3-216280-A-39.wav,glass_breaking,interior,39,Thank you.,,True,False,"['thank you', 'you']",10,2
3-216281-A-39.wav,glass_breaking,interior,39,Thank you.,,True,False,"['thank you', 'you']",10,2
3-216284-A-39.wav,glass_breaking,interior,39,Thank you.,,True,False,"['thank you', 'you']",10,2
3-233151-A-2.wav,pig,animals,2,,,False,False,[],0,0
3-243726-A-43.wav,car_horn,exterior,43,,,False,False,[],0,0
3-246513-A-16.wav,wind,natural,16,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-246513-B-16.wav,wind,natural,16,Thank you.,,True,False,"['thank you', 'you']",10,2
3-249913-A-25.wav,footsteps,human_non_speech,25,,,False,False,[],0,0
3-251617-A-48.wav,fireworks,exterior,48,BANG! BANG!,BANG! BANG!,True,False,[],11,2
3-253081-A-2.wav,pig,animals,2,Mmm!,Mmm!,True,False,[],4,1
3-253084-A-2.wav,pig,animals,2,,,False,False,[],0,0
3-253084-B-2.wav,pig,animals,2,,,False,False,[],0,0
3-253084-C-2.wav,pig,animals,2,,,False,False,[],0,0
3-253084-D-2.wav,pig,animals,2,"E toda buena semana, I Mojo.","E toda buena semana, I Mojo.",True,False,[],28,6
3-253084-E-2.wav,pig,animals,2,,,False,False,[],0,0
3-257858-A-2.wav,pig,animals,2,,,False,False,[],0,0
3-259622-A-44.wav,engine,exterior,44,Thank you.,,True,False,"['thank you', 'you']",10,2
3-51376-A-42.wav,siren,exterior,42,.,.,True,False,[],1,1
3-51731-A-42.wav,siren,exterior,42,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-51731-B-42.wav,siren,exterior,42,© BF-WATCH TV 2021,© BF-WATCH TV 2021,True,False,[],18,4
3-51909-A-42.wav,siren,exterior,42,,,False,False,[],0,0
3-51909-B-42.wav,siren,exterior,42,,,False,False,[],0,0
3-58772-A-42.wav,siren,exterior,42,Thank you.,,True,False,"['thank you', 'you']",10,2
3-62878-A-42.wav,siren,exterior,42,,,False,False,[],0,0
3-62878-B-42.wav,siren,exterior,42,,,False,False,[],0,0
3-65748-A-12.wav,crackling_fire,natural,12,Thank you.,,True,False,"['thank you', 'you']",10,2
3-68630-A-40.wav,helicopter,exterior,40,.,.,True,False,[],1,1
3-68630-B-40.wav,helicopter,exterior,40,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-68630-C-40.wav,helicopter,exterior,40,Thanks for watching!,!,True,False,['thanks for watching'],20,3
3-70962-A-4.wav,frog,animals,4,,,False,False,[],0,0
3-70962-B-4.wav,frog,animals,4,,,False,False,[],0,0
3-70962-C-4.wav,frog,animals,4,Thank you.,,True,False,"['thank you', 'you']",10,2
3-71964-A-4.wav,frog,animals,4,Bye. Bye. Bye. Bye. Bye.,Bye.,True,True,[],24,5
3-71964-B-4.wav,frog,animals,4,,,False,False,[],0,0
3-71964-C-4.wav,frog,animals,4,,,False,False,[],0,0
3-83527-A-4.wav,frog,animals,4,,,False,False,[],0,0
3-87936-A-46.wav,church_bells,exterior,46,,,False,False,[],0,0
3-87936-B-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
3-92637-A-18.wav,toilet_flush,natural,18,Thank you.,,True,False,"['thank you', 'you']",10,2
3-93010-A-18.wav,toilet_flush,natural,18,.,.,True,False,[],1,1
3-94342-A-25.wav,footsteps,human_non_speech,25,Thank you.,,True,False,"['thank you', 'you']",10,2
3-94343-A-25.wav,footsteps,human_non_speech,25,,,False,False,[],0,0
3-94344-A-25.wav,footsteps,human_non_speech,25,Thank you.,,True,False,"['thank you', 'you']",10,2
3-94355-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
3-95694-A-5.wav,cat,animals,5,Meow. Meow.,Meow. Meow.,True,False,[],11,2
3-95695-A-5.wav,cat,animals,5,Ah,Ah,True,False,[],2,1
3-95695-B-5.wav,cat,animals,5,Meow!,Meow!,True,False,[],5,1
3-95697-A-5.wav,cat,animals,5,Meow!,Meow!,True,False,[],5,1
3-95698-A-5.wav,cat,animals,5,Wahh! Gah,Wahh! Gah,True,False,[],9,2
3-96606-A-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
3-96606-B-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
3-97909-A-49.wav,hand_saw,exterior,49,What?,What?,True,False,[],5,1
3-97909-B-49.wav,hand_saw,exterior,49,"Hey, hey, hey, hey, hey, hey, hey.","Hey, hey, hey.",True,True,[],34,7
3-98193-A-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
3-98771-A-18.wav,toilet_flush,natural,18,,,False,False,[],0,0
3-98869-A-46.wav,church_bells,exterior,46,© BF-WATCH TV 2021,© BF-WATCH TV 2021,True,False,[],18,4
4-102844-A-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
4-102844-B-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
4-102844-C-49.wav,hand_saw,exterior,49,,,False,False,[],0,0
4-102871-A-42.wav,siren,exterior,42,© BF-WATCH TV 2021,© BF-WATCH TV 2021,True,False,[],18,4
4-107117-A-33.wav,door_wood_creaks,interior,33,.,.,True,False,[],1,1
4-107120-A-33.wav,door_wood_creaks,interior,33,Uh!,Uh!,True,False,[],3,1
4-107122-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
4-108352-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
4-111671-A-42.wav,siren,exterior,42,,,False,False,[],0,0
4-111671-B-42.wav,siren,exterior,42,,,False,False,[],0,0
4-117627-A-25.wav,footsteps,human_non_speech,25,,,False,False,[],0,0
4-117630-A-25.wav,footsteps,human_non_speech,25,,,False,False,[],0,0
4-119647-A-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
4-119647-B-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
4-119647-C-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
4-119647-D-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
4-119648-A-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
4-119648-B-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
4-119648-C-48.wav,fireworks,exterior,48,Thank you.,,True,False,"['thank you', 'you']",10,2
4-119648-D-48.wav,fireworks,exterior,48,,,False,False,[],0,0
4-119720-A-18.wav,toilet_flush,natural,18,.,.,True,False,[],1,1
4-120160-A-5.wav,cat,animals,5,Raaaaaah! Raaaaaah!,Raaaaaah! Raaaaaah!,True,False,[],19,2
4-121532-A-42.wav,siren,exterior,42,,,False,False,[],0,0
4-123680-A-18.wav,toilet_flush,natural,18,Tanya Cushman Reviewer. Denise RQ,Tanya Cushman Reviewer. Denise RQ,True,False,[],33,5
4-125070-A-19.wav,thunderstorm,natural,19,,,False,False,[],0,0
4-125071-A-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
4-125072-A-19.wav,thunderstorm,natural,19,Thank you.,,True,False,"['thank you', 'you']",10,2
4-125072-B-19.wav,thunderstorm,natural,19,.,.,True,False,[],1,1
4-125825-A-46.wav,church_bells,exterior,46,Thanks for watching!,!,True,False,['thanks for watching'],20,3
4-125825-B-46.wav,church_bells,exterior,46,,,False,False,[],0,0
4-125929-A-40.wav,helicopter,exterior,40,球은 래권 펄,球은 래권 펄,True,False,[],7,3
4-126046-A-18.wav,toilet_flush,natural,18,you,,True,False,['you'],3,1
4-126532-A-18.wav,toilet_flush,natural,18,,,False,False,[],0,0
4-128659-A-33.wav,door_wood_creaks,interior,33,Thank you.,,True,False,"['thank you', 'you']",10,2
4-130584-A-4.wav,frog,animals,4,,,False,False,[],0,0
4-130891-A-7.wav,insects,animals,7,,,False,False,[],0,0
4-132383-A-2.wav,pig,animals,2,class calm cool,class calm cool,True,False,[],15,3
4-132383-B-2.wav,pig,animals,2,,,False,False,[],0,0
4-132803-A-26.wav,laughing,human_non_speech,26,Ho ho ho ho ho ho ho ho!,Ho ho ho!,True,True,[],24,8
4-132810-A-26.wav,laughing,human_non_speech,26,Ha ha ha ha ha ha ha ha!,Ha ha ha!,True,True,[],24,8
4-132816-A-26.wav,laughing,human_non_speech,26,Ha ha ha ha ha ha!,Ha ha ha!,True,True,[],18,6
4-132839-A-33.wav,door_wood_creaks,interior,33,,,False,False,[],0,0
4-133047-A-5.wav,cat,animals,5,,,False,False,[],0,0
4-133047-B-5.wav,cat,animals,5,,,False,False,[],0,0
4-133047-C-5.wav,cat,animals,5,Meow!,Meow!,True,False,[],5,1
4-133674-A-26.wav,laughing,human_non_speech,26,Might as well. .,Might as well. .,True,False,[],16,4
4-133895-A-7.wav,insects,animals,7,,,False,False,[],0,0
4-135439-A-18.wav,toilet_flush,natural,18,,,False,False,[],0,0
4-136381-A-9.wav,crow,animals,9,,,False,False,[],0,0
4-138344-A-9.wav,crow,animals,9,Ah! Ah! Ah! Ah! Ah!,Ah!,True,True,[],19,5
4-140034-A-46.wav,church_bells,exterior,46,Thank you.,,True,False,"['thank you', 'you']",10,2
4-141365-A-18.wav,toilet_flush,natural,18,.,.,True,False,[],1,1
4-143118-A-7.wav,insects,animals,7,,,False,False,[],0,0
4-143118-B-7.wav,insects,animals,7,Thanks for watching!,!,True,False,['thanks for watching'],20,3
4-144083-A-16.wav,wind,natural,16,.,.,True,False,[],1,1
4-144083-B-16.wav,wind,natural,16,Thank you.,,True,False,"['thank you', 'you']",10,2
4-144083-C-16.wav,wind,natural,16,,,False,False,[],0,0
4-144085-A-16.wav,wind,natural,16,,,False,False,[],0,0
4-144468-A-27.wav,brushing_teeth,human_non_speech,27,Thank you.,,True,False,"['thank you', 'you']",10,2
4-144468-B-27.wav,brushing_teeth,human_non_speech,27,Brilliant.,Brilliant.,True,False,[],10,1
4-145006-A-18.wav,toilet_flush,natural,18,.,.,True,False,[],1,1
4-145081-A-9.wav,crow,animals,9,,,False,False,[],0,0
